PROVINCIA;LOCALITA;TIPOLOGIA;TIPOLOGIA SECONDARIA;STELLE;DENOMINAZIONE;INDIRIZZO;NUMERO CIVICO;INTERNO;CAP;TELEFONO;FAX;EMAIL;SITO WEB;ZONA;ACCESSO AI DISABILI;PISCINA;PISCINA COPERTA;RISTORANTE;PARCHEGGIO;SALA CONFERENZE;ARIA CONDIZIONATA;GIOCHI BIMBI;SAUNA;SOLARIUM;FITNESS;ANIMALI AMMESSI;CENTRO STORICO;ZONA FIERA;LAGO;AEROPORTO;AUTOSTRADA;IMPIANTI RISALITA;STAZIONE FS;MARE;TERMALE;PERIFERIA;COLLINARE;INGLESE;FRANCESE;TEDESCO;SPAGNOLO;CHIUSURA TEMPORANEA;ALTRI SERVIZI;DATA ULTIMA MODIFICA;NUOVA CLASSIFICAZIONE LR11;COMUNE;CATEGORIA;CODICE IDENTIFICATIVO
VICENZA;;BED AND BREAKFAST;;;AI TRE DAINI;Via Coltura del Tesina;50;;36100;0444510407 - 3490514800;0444510407;info@aitredaini.com;www.aitredaini.com;vicenza;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Vero;Vero;Vero;Falso;;20/06/2013;;VICENZA;;1250
VICENZA;;BED AND BREAKFAST;;;BED & BREAKFAST SANT'ANTONINO;Via Sant'Antonino;69;;36100;0444921788 - 3494593992 - 3387561944;0444921788;scuderi@goldnet.it;www.vicenzabedandbreakfast.com;vicenza;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Vero;Falso;Falso;;24/10/2012;;VICENZA;;1256
VICENZA;;BED AND BREAKFAST;;;CA' DEL VENTO;Strada Vicinale Monte Crocetta;90;;36100;0444561562 - 3398110003;;graziani.gian@gmail.com;;vicenza;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;;20/01/2015;;VICENZA;;1257
VICENZA;;BED AND BREAKFAST;;;BOB AND JENNY'S BED AND BREAKFAST;Borgo Berga;140;;36100;0444320884 - 3355729190;;bed@bed-breakfast-italy.com;www.bed-breakfast-italy.com;vicenza;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Tv satellitare, lavatrice, corsi cucina, internet;28/07/2017;;VICENZA;;1259
VICENZA;;BED AND BREAKFAST;;;B&B CASA MORELLO;Contrà San Pietro;48;;36100;0444500833 - 3287144839;04441800318;casamorello@gmail.com;www.casamorello.it;vicenza;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;allacciamento ad internet;01/06/2017;;VICENZA;;1262
VICENZA;;BED AND BREAKFAST;;;B&B GIULIANA;Via Sicilia;82;;36100;0444533170;;giuliana.baron@libero.it;;vicenza;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;12/02/2013;;VICENZA;;1267
VICENZA;;BED AND BREAKFAST;;;B&B AL PONTE;Contrà SS. Apostoli;6;;36100;3408466934;;bebalponte@gmail.com;www.alpontevicenza.it;vicenza;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;GARAGE;04/09/2014;;VICENZA;;1270
VICENZA;;BED AND BREAKFAST;;;B&B ALLE MURA;Contrà Mure Porta S. Lucia;39;;36100;0444300767 - 3398837939;0444508545;info@allemurabb.191.it;www.allemurabb.191.it;vicenza;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;;24/10/2012;;VICENZA;;1271
VICENZA;;BED AND BREAKFAST;;;ALBERTA B&B;Strada Ca'Balbi;4;;36100;0444910311 - 3887418750;0444913153;fiorella.tonello@tonelloviaggi.it;;vicenza;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Vero;Vero;Vero;Falso;;03/12/2013;;VICENZA;;1272
VICENZA;;BED AND BREAKFAST;;;B&B IL PICCOLO GIARDINO;Contrà San Domenico;50;;36100;0444515769-3475019702-3498449347;;ilpiccologiardino@yahoo.it;www.ilpiccologiardino.com;vicenza;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;;11/02/2014;;VICENZA;;1274
VICENZA;;BED AND BREAKFAST;;;MELOS;Contrà Porta Santa Lucia;146;;36100;3281841887;;bebmelos.vicenza@hotmail.it.;www.bbmelos.it;vicenza;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;;11/03/2014;;VICENZA;;1278
VICENZA;;BED AND BREAKFAST;;;CA' DELL'ORTOLAN;Via Villa;22;;36020;0444885245;;cadellortolan@libero.it;www.cadellortolan.it;vicenza;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Vero;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Falso;Falso;Falso;escursioni, piscina, mountain bike, pallavolo;24/10/2012;;VILLAGA;;1281
VICENZA;;BED AND BREAKFAST;;;ORLANDI MARIA LUISA;Via Mieli;6;;36050;0444685081;;info@bbmarialuisa.it;www.bbmarialuisa.it;vicenza;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Falso;Falso;;24/10/2012;;ZERMEGHEDO;;1282
VICENZA;;FORESTERIA;;;CASA SANTACATERINA;Contrà Consati;1;;36015;0445635344;;cdq6@comune.schio.vi.it;;vicenza;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;;16/03/2015;;SCHIO;;2312
VICENZA;;ALTRA RICETTIVITA';Casa per ferie;;VILLA SARACENO;Via Finale;8;;36020;0415222481;;landmarktrust.italia@gmail.com;www.landmarktrust.org.uk;vicenza;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;;10/01/2018;2 Leoni;AGUGLIARO;;2421
VICENZA;;ALTRA RICETTIVITA';Casa per ferieCentro vacanze per ragazzi;;CASA SANT'ANTONIO;Via Valgiardini;151;;36012;3488784922 - 3494639734 - 0424462284;;info@santantonio-valgiardini.org;www.santantonio-valgiardini.org;altopiano-asiago;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;ACCETTAZIONE ANIMALI DOMESTICI ACCETTAZIONE GRUPPI BAR PARCHEGGIO NON CUSTODITO RISTORANTE SELF SERVICE SALA LETTURA SALA TV WI-FI CAMPETTO CALCIO;28/07/2017;2 Leoni;ASIAGO;;2423
VICENZA;;ALTRA RICETTIVITA';Casa per ferie;;ISTITUTO CANOSSIANO;Via Fiume;20;;36012;0424462066;0424463931;;;altopiano-asiago;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;04/12/2012;;ASIAGO;;2425
VICENZA;;ALTRA RICETTIVITA';Casa per ferie;;SCOIATTOLO;Via Rendola;21;;36012;0424462086;0424462086;info@scoiattoloasiago.it;www.scoiattoloasiago.it;altopiano-asiago;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;;13/10/2014;;ASIAGO;;2426
VICENZA;;ALTRA RICETTIVITA';Casa per ferie;;ISTITUTO CANOSSIANO (SS. TRINITÀ);Via SS. Trinità;1;;36061;0424503643;0424503643;fdccbassano@libero.it;;vicenza;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;sala televisione;24/12/2012;;BASSANO DEL GRAPPA;;2429
VICENZA;;ALTRA RICETTIVITA';Casa per ferie;;PALAZZO ZELOSI;Viale Dei Martiri;82;;36061;0424525993;;info@palazzozelosi.it;;vicenza;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;10/10/2017;;BASSANO DEL GRAPPA;;2430
VICENZA;;ALTRA RICETTIVITA';Ostello per la gioventù;;OSTELLO DON CREMONA;Via Chini;6;;36061;0424219137;0424219137;amministrazione@ostellobassanodelgrappa.it;www.ostellobassanodelgrappa.it;vicenza;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;;30/05/2016;;BASSANO DEL GRAPPA;;2431
VICENZA;;ALTRA RICETTIVITA';Casa per ferieCentro vacanze per ragazzi;;VILLAGGIO TABOR;Via Ronco del Fio - Località Rubbio;;;36020;0424816070;0424816070;info.villaggiotabor@gmail.com;;vicenza;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;15/01/2015;;CAMPOLONGO SUL BRENTA;;2432
VICENZA;;ALTRA RICETTIVITA';Casa per ferie;;ISTITUTO DON CALABRIA;Via Sacello;23;;36032;0424445090;0424445090;doncalabria.gallio@Gmail.com;;altopiano-asiago;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;27/12/2012;;GALLIO;;2433
VICENZA;;ALTRA RICETTIVITA';Casa per ferie;;VILLA GIOVANNA;Via  Campo;36;;36032;0424445053;0424445053;congregazione@orsolinescm.it;;altopiano-asiago;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;04/12/2012;;GALLIO;;2434
VICENZA;;ALTRA RICETTIVITA';Casa per ferie;;VILLA SAN FERMO;Via San Fermo;17;;36045;0444830067;0444830710;villa.sanfermo@pavoniani.it;;vicenza;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Vero;Falso;PALESTRA, LABORATORIO MULTIMEDIALE;22/09/2017;;LONIGO;;2435
VICENZA;;ALTRA RICETTIVITA';Casa per ferie;;ASSOCIAZIONE PICCOLE DOLOMITI;Strada Lesena;480;;36076;0445/76030;;piccoledolomiti@piccoledolomiti.it;www.piccoledolomiti.it;vicenza;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;Falso;;28/08/2014;;RECOARO TERME;;2436
VICENZA;;ALTRA RICETTIVITA';Casa per ferieCentro vacanze per ragazzi;;AL SOLIVO;Via Centro;6;;36015;04445635278 - 04445635180;;;;vicenza;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;;24/12/2012;;SCHIO;;2440
VICENZA;;ALTRA RICETTIVITA';Casa per ferieCentro vacanze per ragazzi;;CORTE ALTA DON PIETRO FRANCHETTI;Contrà Dalla Guarda - Loc. S. Rocco di Tretto;;;36015;0445635176-0445635229;;;;vicenza;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;;10/03/2015;;SCHIO;;2441
VICENZA;;ALTRA RICETTIVITA';Casa per ferie;;ISTITUTO CANOSSIANO;Via Fusinato;51;;36015;0445521044;0445504475;bakhita@fdcc.org;;vicenza;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;l'uso cucina e' autonomo;24/12/2012;;SCHIO;;2442
VICENZA;;ALTRA RICETTIVITA';Casa religiosa di ospitalità;;ISTITUTO SANTA DOROTEA;Via Corradini;25;;36016;0445361533;0445364065;;;vicenza;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;24/12/2012;;THIENE;;2445
VICENZA;;ALTRA RICETTIVITA';Casa religiosa di ospitalità;;ANNA MARIA TAIGI;Contrà Via;;;36040;0444544599 - 0445749068;0444544356;lecase@acvicenza.it;www.lecase.acvicenza.it;vicenza;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;sala tv,cappella, ACCESSO/VICINANZA AI MEZZI PUBBLICI, ACCETTAZIONE GRUPPI,BAR, CAMPO DA BOCCE, WI-FI;31/08/2017;2 Leoni;TONEZZA DEL CIMONE;;2447
VICENZA;;ALTRA RICETTIVITA';Casa religiosa di ospitalità;;FANCIULLO GESU';Contra' Campana;81;;36040;0445749062 - 0444544599;0444544356;lecase@acvicenza.it;www.lecase.acvicenza.it;vicenza;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;cappella, parcheggio;06/03/2014;;TONEZZA DEL CIMONE;;2450
VICENZA;;ALTRA RICETTIVITA';Casa per ferie;;PENSIONATO STUDENTI MADONNA DI MONTE BERICO;Contrà San Marco;3;;36100;0444543830;0444234929;pensionatostudenti@gmail.com;;vicenza;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Cappella interna, parcheggio interno;09/02/2015;;VICENZA;;2453
VICENZA;;ALTRA RICETTIVITA';Casa per ferie;;CASA S. BASTIANO;Via Tiepolo;22/24;;36100;0444321986;0444527443;casasanbastiano@myviatek.it;;vicenza;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Falso;Falso;;13/12/2016;;VICENZA;;2454
VICENZA;;ALTRA RICETTIVITA';Casa religiosa di ospitalità;;CONVITTO GIOVANNA MENEGHINI;Via San Francesco Vecchio;20;;36100;0444323382;0444321782;convitto@orsolinescm.it;;vicenza;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;;24/12/2012;;VICENZA;;2455
VICENZA;;ALTRA RICETTIVITA';Ostello per la gioventù;;OLIMPICO;Viale Giuriolo;7/9;;36100;0444540222;0444547762;info@ostellovicenza.com;www.ostellovicenza.com;vicenza;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;NOLEGGIO BICICLETTE;12/03/2015;;VICENZA;;2456
VICENZA;;CAMPEGGIO;Campeggio;3 ***;CAMPING ASIAGO EKAR;Via Costalunga;;;36012;0424455157;0424455161;info@campingasiagoekar.com;www.campingasiagoekar.com;altopiano-asiago;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;;07/12/2017;3 ***;ASIAGO;;2659
VICENZA;;CAMPEGGIO;Campeggio;1 *;CAMPEGGIO MALGA LORA;Strada della Gazza - Località Malga Lora;3450;;36076;044575970;;;;vicenza;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;19/05/2014;;RECOARO TERME;;2660
VICENZA;RECOARO MILLE;CAMPEGGIO;Campeggio;1 *;CAMPEGGIO FANTON;Via Casare del Pra';;;36076;044577139;044577139;simone.fanton@tiscali.it;;vicenza;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;;11/10/2013;;RECOARO TERME;;2661
VICENZA;;CAMPEGGIO;Campeggio;3 ***;CAMPING RIVIERA;Via Oxabeck;44;;36010;042466344;042466010;info@camping-riviera.it;www.camping-riviera.it;altopiano-asiago;Vero;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;pc e-mail internet point;04/12/2012;;ROANA;;2662
VICENZA;;CAMPEGGIO;Campeggio;1 *;CAMPING CLUB CERBARO;Casella Postale 71 - Loc. Cerbaro;20;;36015;0445635086;0445635086;campingcerbaro@libero.it;;vicenza;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;;23/07/2014;;SCHIO;;2663
VICENZA;;CAMPEGGIO;Campeggio;1 *;CAMPEGGIO AMABILE;Via Vallà;3;;36040;0445749108;0445364902;campingamabile@libero.it;www.campingamabile.it;vicenza;Vero;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;;04/12/2012;;TONEZZA DEL CIMONE;;2664
VICENZA;;CAMPEGGIO;Campeggio;4 ****;CAMPING VICENZA;Via U. Scarpelli;35;;36100;0444582311;0444582434;"info@campingvicenza.it; camping@viest.it";www.ascom.vi.it/camping;vicenza;Vero;Falso;Falso;Vero;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Falso;Falso;;06/04/2016;;VICENZA;;2665
VICENZA;LOVERTINO;ALBERGO;Albergo;1 *;ALLA VIGNA;Via Melia;9;;36020;0444790020;0444790020;albergo.rist.allavigna@gmail.com;www.albergoallavigna.it;vicenza;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;;13/06/2014;;ALBETTONE;;3518
VICENZA;TAVERNELLE;ALBERGO;Albergo;2 **;LOCANDA TAVERNELLE;Via Verona;6;;36077;0444370862;0444370142;info@albergotavernelle.it;www.albergoristorantetavernelle.com;vicenza;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Vero;Vero;Falso;Falso;;13/06/2014;;ALTAVILLA VICENTINA;;3520
VICENZA;;ALBERGO;Albergo;4 ****;GENZIANA;Via Mazzini;75;;36077;0444572159 - 0444572398;0444574310;hotelgenziana@abnet.it;www.hotelristorantegenziana.com;vicenza;Falso;Vero;Falso;Vero;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Vero;Falso;;13/06/2014;;ALTAVILLA VICENTINA;;3521
VICENZA;;ALBERGO;Albergo;3 ***;COLLEGE VALMARANA MOROSINI;Via G. Marconi;97;;36077;0444573988;0444573975;info@hotelvalmarana.it;www.hotelvalmarana.it;vicenza;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;;13/06/2014;;ALTAVILLA VICENTINA;;3522
VICENZA;;ALBERGO;Albergo;4 ****;BEST WESTERN HOTEL TRE TORRI;Via Tavernelle;71;;36077;0444572411;0444572609;info@hoteltretorri.it;www.hoteltretorri.it;vicenza;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Falso;;13/06/2014;;ALTAVILLA VICENTINA;;3523
VICENZA;VALMARANA;ALBERGO;Albergo;2 **;AL CRICHELON;Via Bonaparte;4;;36077;0444375062;0444573989;info@crichelon.com;www.crichelon.com;vicenza;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;Falso;;13/06/2014;;ALTAVILLA VICENTINA;;3524
VICENZA;MOLINO;ALBERGO;Albergo;2 **;PONTE NUOVO;Via Molino;33;;36070;0444687605;0444489175;info@pontenuovo.it;www.pontenuovo.it;vicenza;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;tabacchi;13/06/2014;;ALTISSIMO;;3525
VICENZA;;ALBERGO;Albergo;3 ***;LOCANDA DEGLI ULIVI;Via S. Giustina;6;;36057;0444550717;0444272138;info@locandadegliulivi.com;www.locandadegliulivi.com;vicenza;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Falso;Falso;;13/06/2014;;ARCUGNANO;;3526
VICENZA;;ALBERGO;Albergo;4 ****;VILLA MICHELANGELO;Via Sacco;35;;36057;0444550300;0444550490;reservation.michelangelo@royaldemeure.com;www.hotelvillamichelangelo.com;vicenza;Falso;Vero;Vero;Vero;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Vero;Falso;;25/05/2017;;ARCUGNANO;;3528
VICENZA;PERAROLO;ALBERGO;Albergo;2 **;HOTEL GAMBINI;Via S. Bernardino;64;;36057;0444550030;0444272357;matteo78rappo@gmail.com;;vicenza;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;;17/01/2018;;ARCUGNANO;;3529
VICENZA;;ALBERGO;Albergo;2 **;IRMA;Via Crosara;1;;36011;0445714233;0445714100;info@ristoranteirma.it;www.ristoranteirma.it;vicenza;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;Falso;Falso;;13/06/2014;;ARSIERO;;3530
VICENZA;;ALBERGO;Albergo;2 **;ALPI;Via Caodilà;1;;36011;0445740274;0445740274;albergoalpi@gmail.com;;vicenza;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;spaccio tab. & souvenirs;14/01/2015;;ARSIERO;;3531
VICENZA;;ALBERGO;Albergo;2 **;DA GEK;Via Monte Maggio;6;;36011;0445714177;0445714177;ristorantedagek@msn.com;;vicenza;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Falso;Falso;Falso;;16/02/2015;;ARSIERO;;3532
VICENZA;;ALBERGO;Albergo;3 ***;ITALIA RISORTA;Piazza F. Rossi;20;;36011;0445740345;0445740345;italia.risorta@virgilio.it;;vicenza;Vero;Falso;Falso;Vero;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;WI -FI GRATUITO PER GLI OSPITI;30/10/2017;3 ***;ARSIERO;;3533
